"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Economic Sector targeted by intervention","LCRP Appeal","Government Strategy Supported","Funded_by","Sector of Funding","report.id","site.id","start_date","Does your programme specifically/primarily target one of these beneficiary groups?","Training certified/accredited","For UNICEF Partners","Governorate","database.id","database"
"2018-03-31","Outcome & Output Indicators",NA,NA,"i0524473580","Outcome 2 : # of male job seekers supported who access employment","Individuals",2,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Denmark","Livelihoods","m0961774793","s0814115294","2018-03-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome & Output Indicators",NA,NA,"i0524473580","Outcome 2 : # of male job seekers supported who access employment","Individuals",3,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Denmark","Livelihoods","m1568936347","s0814115294","2018-05-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome & Output Indicators",NA,NA,"i0524473580","Outcome 2 : # of male job seekers supported who access employment","Individuals",3,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Denmark","Livelihoods","m1802536806","s0814115294","2018-04-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome & Output Indicators",NA,NA,"i1113640696","Outcome 2 : # of female job seekers supported who access employment","Individuals",1,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Denmark","Livelihoods","m0961774793","s0814115294","2018-03-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome & Output Indicators",NA,NA,"i0524473580","Outcome 2 : # of male job seekers supported who access employment","Individuals",7,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Denmark","Livelihoods","m0989622140","s0814115294","2018-06-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Outcome & Output Indicators",NA,NA,"i1113640696","Outcome 2 : # of female job seekers supported who access employment","Individuals",1,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Denmark","Livelihoods","m1029818542","s0814115294","2018-02-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome & Output Indicators",NA,NA,"i1113640696","Outcome 2 : # of female job seekers supported who access employment","Individuals",3,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Denmark","Livelihoods","m1568936347","s0814115294","2018-05-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-04-30","Outcome & Output Indicators",NA,NA,"i1113640696","Outcome 2 : # of female job seekers supported who access employment","Individuals",2,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Denmark","Livelihoods","m1802536806","s0814115294","2018-04-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome & Output Indicators",NA,NA,"i1113640696","Outcome 2 : # of female job seekers supported who access employment","Individuals",1,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Denmark","Livelihoods","m0989622140","s0814115294","2018-06-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Outcome & Output Indicators",NA,NA,"i0524473580","Outcome 2 : # of male job seekers supported who access employment","Individuals",2,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Germany","Livelihoods","m0104826916","s0999363634","2018-02-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-06-30","Outcome & Output Indicators",NA,NA,"i0524473580","Outcome 2 : # of male job seekers supported who access employment","Individuals",14,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Germany","Livelihoods","m0374886223","s0999363634","2018-06-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-02-28","Outcome & Output Indicators",NA,NA,"i1113640696","Outcome 2 : # of female job seekers supported who access employment","Individuals",7,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Germany","Livelihoods","m0104826916","s0999363634","2018-02-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-01-31","Outcome & Output Indicators",NA,NA,"i1113640696","Outcome 2 : # of female job seekers supported who access employment","Individuals",5,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Germany","Livelihoods","m2045431497","s0999363634","2018-01-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-05-31","Outcome & Output Indicators",NA,NA,"i1113640696","Outcome 2 : # of female job seekers supported who access employment","Individuals",2,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","International Rescue Committee","p0000000016","IRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Hairdressing & Other Beauty,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning supply,Water supply; sewerage, waste management and remediation activities,Construction,Wholesale and retail trade; repair of motor vehicles and motorcycles,Transportation and storage,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Administrative and support service activities,Arts, entertainment and recreation,Home based activities,Other service activities","Yes","MOET SME strategy,MEHE TVET Roadmap","Germany","Livelihoods","m0118198388","s0999363634","2018-05-01",NA,NA,NA,NA,8413,"LCRP-2018-R Livelihoods"
