"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","report.id","site.id","start_date","Funded_by","LCRP Appeal","database.id","database"
"2019-05-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0217038848",NA,"1.1.1.4: SYR-Female # of children receiving school snacks","Individuals",104,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m0894274846","s0037115103","2019-05-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-07-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i2079295963",NA,"1.1.1.4: PRS-Female # of children receiving school snacks","Individuals",14,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m1338126896","s0037115103","2019-07-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-08-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i2079295963",NA,"1.1.1.4: PRS-Female # of children receiving school snacks","Individuals",12,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m0974633815","s0037115103","2019-08-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1774082400",NA,"1.1.1.4: PRL-Male # of children receiving school snacks","Individuals",40,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m1527433821","s0037115103","2019-10-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-07-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1774082400",NA,"1.1.1.4: PRL-Male # of children receiving school snacks","Individuals",51,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m1338126896","s0037115103","2019-07-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0217038848",NA,"1.1.1.4: SYR-Female # of children receiving school snacks","Individuals",77,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m1527433821","s0037115103","2019-10-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1020183023",NA,"1.1.1.4: LEB-Male # of children receiving school snacks","Individuals",5,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m0894274846","s0037115103","2019-05-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-07-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0964107911",NA,"1.1.1.4: PRL-Female # of children receiving school snacks","Individuals",74,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m1338126896","s0037115103","2019-07-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i2079295963",NA,"1.1.1.4: PRS-Female # of children receiving school snacks","Individuals",15,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m1527433821","s0037115103","2019-10-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-09-30","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0964107911",NA,"1.1.1.4: PRL-Female # of children receiving school snacks","Individuals",93,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m0699926345","s0037115103","2019-09-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-06-30","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0589097503",NA,"1.1.1.4: SYR-Male # of children receiving school snacks","Individuals",96,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m0029649387","s0037115103","2019-06-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-08-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0589097503",NA,"1.1.1.4: SYR-Male # of children receiving school snacks","Individuals",80,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m0974633815","s0037115103","2019-08-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-07-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0589097503",NA,"1.1.1.4: SYR-Male # of children receiving school snacks","Individuals",138,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","Dorcas Aid","p0000001757","Dorcas",NA,NA,"m1338126896","s0037115103","2019-07-01","UK","Yes",10150,"LCRP-2019-R Food Security"
"2019-08-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0217038848",NA,"1.1.1.4: SYR-Female # of children receiving school snacks","Individuals",0,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","NGO","p0000024273","parcic",NA,NA,"m1441459453","s0168532301","2019-08-01","Japan","No",10150,"LCRP-2019-R Food Security"
"2019-09-30","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0589097503",NA,"1.1.1.4: SYR-Male # of children receiving school snacks","Individuals",0,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","NGO","p0000024273","parcic",NA,NA,"m1068459297","s0168532301","2019-09-01","Japan","No",10150,"LCRP-2019-R Food Security"
"2019-09-30","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0217038848",NA,"1.1.1.4: SYR-Female # of children receiving school snacks","Individuals",0,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","NGO","p0000024273","parcic",NA,NA,"m1068459297","s0168532301","2019-09-01","Japan","No",10150,"LCRP-2019-R Food Security"
"2019-08-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0589097503",NA,"1.1.1.4: SYR-Male # of children receiving school snacks","Individuals",0,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","NGO","p0000024273","parcic",NA,NA,"m1441459453","s0168532301","2019-08-01","Japan","No",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1133831621",NA,"--------------Activity 1.1.1: Provision of food parcels (including food kits, ready-to-eat foods, hot meals, school feeding)--------------","Unit",1000,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","NGO","p0000024273","parcic",NA,NA,"m1086248214","s0168532301","2019-10-01","Japan","No",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1807735890",NA,"1.1.1.4: LEB-Female # of children receiving school snacks","Individuals",623,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m0959705850","s0228915509","2019-05-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-02-28","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0589097503",NA,"1.1.1.4: SYR-Male # of children receiving school snacks","Individuals",1290,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m1949577773","s0228915509","2019-02-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-02-28","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0217038848",NA,"1.1.1.4: SYR-Female # of children receiving school snacks","Individuals",1099,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m1949577773","s0228915509","2019-02-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1807735890",NA,"1.1.1.4: LEB-Female # of children receiving school snacks","Individuals",630,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m1773138111","s0228915509","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0589097503",NA,"1.1.1.4: SYR-Male # of children receiving school snacks","Individuals",1193,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m0988963526","s0228915509","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0589097503",NA,"1.1.1.4: SYR-Male # of children receiving school snacks","Individuals",195,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m0481701923","s0228915509","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1020183023",NA,"1.1.1.4: LEB-Male # of children receiving school snacks","Individuals",709,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m0481701923","s0228915509","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1020183023",NA,"1.1.1.4: LEB-Male # of children receiving school snacks","Individuals",646,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m0988963526","s0228915509","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-02-28","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1807735890",NA,"1.1.1.4: LEB-Female # of children receiving school snacks","Individuals",633,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m1949577773","s0228915509","2019-02-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-02-28","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1020183023",NA,"1.1.1.4: LEB-Male # of children receiving school snacks","Individuals",659,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m1949577773","s0228915509","2019-02-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-03-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1020183023",NA,"1.1.1.4: LEB-Male # of children receiving school snacks","Individuals",655,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m1867644785","s0228915509","2019-03-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0217038848",NA,"1.1.1.4: SYR-Female # of children receiving school snacks","Individuals",153,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m0481701923","s0228915509","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1807735890",NA,"1.1.1.4: LEB-Female # of children receiving school snacks","Individuals",645,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m0988963526","s0228915509","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-01-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0217038848",NA,"1.1.1.4: SYR-Female # of children receiving school snacks","Individuals",1193,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m0988963526","s0228915509","2019-01-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-03-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1807735890",NA,"1.1.1.4: LEB-Female # of children receiving school snacks","Individuals",630,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m1867644785","s0228915509","2019-03-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-04-30","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1020183023",NA,"1.1.1.4: LEB-Male # of children receiving school snacks","Individuals",655,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m1773138111","s0228915509","2019-04-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i0217038848",NA,"1.1.1.4: SYR-Female # of children receiving school snacks","Individuals",1031,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m0959705850","s0228915509","2019-05-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-10-31","Output 1.1: In-kind food assistance to the most vulnerable provided ","Outcome 1: Improve FOOD AVAILABILITY through in kind food assistance and sustainable food value chain","Activity 1.1.1",NA,"i1807735890",NA,"1.1.1.4: LEB-Female # of children receiving school snacks","Individuals",681,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","International Orthodox Christian Charities","p0000000917","IOCC",NA,NA,"m0481701923","s0228915509","2019-10-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
