"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",175,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m1466880639","s0125164078","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",35000,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m1668496038","s0125164078","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",10,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m0586101723","s0125164078","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",10,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m0072805541","s0125164078","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",450,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m0163507182","s0125164078","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",449,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m0586101723","s0125164078","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",449,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m0072805541","s0125164078","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",10,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m1466880639","s0125164078","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",78750,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m0163507182","s0125164078","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",78575,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m0586101723","s0125164078","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",450,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m1466880639","s0125164078","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",78925,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m2138908413","s0125164078","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",10,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m2138908413","s0125164078","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",10,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m1668496038","s0125164078","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",78575,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m0072805541","s0125164078","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",200,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Solidar Suisse","p0000001373","Solidar Suisse",NA,NA,"Independent","m1668496038","s0125164078","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0005992213","1.1.3.1:DisSyr-# of socio-economically vulnerable children (aged 5-15 years) receiving an unconditional cash transfer during scholastic year","Children",11686,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1705339881","s0153613865","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",310035.5,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1705339881","s0153613865","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",318033.5,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1229584438","s0153613865","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0005992213","1.1.3.1:DisSyr-# of socio-economically vulnerable children (aged 5-15 years) receiving an unconditional cash transfer during scholastic year","Children",11445,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0819537558","s0153613865","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",6700,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1705339881","s0153613865","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0005992213","1.1.3.1:DisSyr-# of socio-economically vulnerable children (aged 5-15 years) receiving an unconditional cash transfer during scholastic year","Children",12127,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0203550354","s0153613865","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",6865,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1977942289","s0153613865","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",6485,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0819537558","s0153613865","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1256285592","1.1.3.2:DisSyr-# of socio-economically vulnerable children (aged 12-15 years) receiving an unconditional cash transfer top-up amount during scholastic year","Children",5557,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0819537558","s0153613865","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0005992213","1.1.3.1:DisSyr-# of socio-economically vulnerable children (aged 5-15 years) receiving an unconditional cash transfer during scholastic year","Children",12140,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1977942289","s0153613865","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",305604.5,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1977942289","s0153613865","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0005992213","1.1.3.1:DisSyr-# of socio-economically vulnerable children (aged 5-15 years) receiving an unconditional cash transfer during scholastic year","Children",12273,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1229584438","s0153613865","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",6867,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0203550354","s0153613865","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",6953,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1229584438","s0153613865","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",340667,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0819537558","s0153613865","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1256285592","1.1.3.2:DisSyr-# of socio-economically vulnerable children (aged 12-15 years) receiving an unconditional cash transfer top-up amount during scholastic year","Children",6510,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1229584438","s0153613865","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1256285592","1.1.3.2:DisSyr-# of socio-economically vulnerable children (aged 12-15 years) receiving an unconditional cash transfer top-up amount during scholastic year","Children",5688,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1705339881","s0153613865","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1256285592","1.1.3.2:DisSyr-# of socio-economically vulnerable children (aged 12-15 years) receiving an unconditional cash transfer top-up amount during scholastic year","Children",6266,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0203550354","s0153613865","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1256285592","1.1.3.2:DisSyr-# of socio-economically vulnerable children (aged 12-15 years) receiving an unconditional cash transfer top-up amount during scholastic year","Children",6464,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1977942289","s0153613865","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",308967,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0203550354","s0153613865","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1016696224","1.1.2.1:LEB- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",46,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0814123014","s0155095120","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
