"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","X2.3.1._training_modules_are_developed_and_tested_by_cerd","X2.3.2._a_baseline_study_on_public_school_teachers_in_lebanon_is_published","X2.3.2._a_child_friendly_version_of_the_mehe.s_cp_policy_is_drafted._designed_and_rolled_out","X2.3.2._a_community.centric_school_maintenance_policy_adopted_and_enforced_by_mehe","X2.3.2._a_national_strategy.policy_on_inclusive_education_is_validated_by_the_mehe","X2.3.2._policy_documents_on_the_institutionalization_of_ttcm_are_available","X2.3.2._qualitative_study_on_gender_dimensions_of_violence_against_children_in_schools_is_published","X2.3.2._the_inter.ministerial_national_strategy_on_child_marriage_in_education_is_implemented","X2.3.3._technical_review_of_alp_packages_conducted_as_applicable","X2.3.3._technical_review_of_cb.ece_packages_conducted_as_applicable","X2.3.4._the_content_of_the_remedial.homework_support_package_is_revised_to_cater_for_lebanese_and_non.lebanese_children_in_basic_education","X2.3.5._document_available_on_unicef.s_standardised_rates_and_procedures_to_support_the_mehe.unicef_awp","X2.3.5._technical_assistance_and.or_deployment_support","X2.3.5._technical_support_for_contingency_planning","X2.3.5._technical_support_for_curriculum_review","X2.3.6._the_race_ii_mtr_document._oriented_towards_lebanon.s_sdg4_goals._is_completed_and_validated_by_the_mehe_and_rec","children_with_disability_in_retention_support","comment","disability._children_with_a_disability_enrolled_in_nfe_programs","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","language_program_venue","month","outreach_platform_._questionnaire_used_by_partner","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.plan","projects.project_code","projects.project_name","projects.start_date","remedial.homework_support_programs_venue","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck8qa56yym",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",5,"Mont Liban",NA,"2020-03",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000500 / 000","UNHCR BML","2020-01-01",NA,"i0929234755",NA,"2.2.7_ECL_Female: # of education community liaison volunteers in 2nd shift schools",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck8qbccdeo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-03",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0929234755",NA,"2.2.7_ECL_Female: # of education community liaison volunteers in 2nd shift schools",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c6cjfyqkb6hlp63h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-05",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0929234755",NA,"2.2.7_ECL_Female: # of education community liaison volunteers in 2nd shift schools",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c97cvh8kheur1fka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",5,"Mont Liban",NA,"2020-10",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000500 / 000","UNHCR BML","2020-01-01",NA,"i0929234755",NA,"2.2.7_ECL_Female: # of education community liaison volunteers in 2nd shift schools",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c2j1196kheurytzb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",7,"Beyrouth",NA,"2020-10",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000500 / 000","UNHCR BML","2020-01-01",NA,"i0929234755",NA,"2.2.7_ECL_Female: # of education community liaison volunteers in 2nd shift schools",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cijez9vkia69434h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR-Bekaa",NA,NA,"UNHCR",6,"Bekaa",NA,"2020-11",NA,"IRC","International Rescue Committee","UNHCR-Bekaa","2020-12-31",NA,"LBN01/2020/Pillar 1/0000000521/000","Strengthening Protection and Education for Syrian refugees in Bekaa","2020-01-01",NA,"i0929234755",NA,"2.2.7_ECL_Female: # of education community liaison volunteers in 2nd shift schools",4
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ccllbm4kig6s78wi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",8,"Sud",NA,"2020-11",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0929234755",NA,"2.2.7_ECL_Female: # of education community liaison volunteers in 2nd shift schools",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cr8idu0kig6tbv6j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",9,"Nabatiye",NA,"2020-11",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000504 / 000","UNHCR South","2020-01-01",NA,"i0929234755",NA,"2.2.7_ECL_Female: # of education community liaison volunteers in 2nd shift schools",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck7f03av3e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Naameh Center",NA,NA,"Germany",5,"Mont Liban",NA,"2020-02",NA,"SCI","Save the Children International",NA,"2022-08-31",NA,"27600262","LEB_BMZ funding envelope Transitional Aid 2019","2019-09-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck8qabpsnn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-03",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck8qbccdeo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-03",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck9wxtkq23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-04",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck9wxvv974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-04",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cscjh1okb6hiiprg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-05",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c6cjfyqkb6hlp63h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-05",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cnq3pm7kca4ghyg2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Naameh Center",NA,NA,"Germany",5,"Mont Liban",NA,"2020-06",NA,"SCI","Save the Children International",NA,"2022-08-31",NA,"27600262","LEB_BMZ funding envelope Transitional Aid 2019","2019-09-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","chrdxaskck88n6c2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-06",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cz9o34vkdsse33wk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-07",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c3mdup7kes9kiqua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-08",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c2ff815kfzr104uc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-09",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cm5950bkfzr20u3d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-09",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cbmn240kh2g61zkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parental engagement sessions . The main goal of these sessions is to increase the awareness of parents on the importance of enr...",NA,NA,"Norway",8,"Sud",NA,"2020-10",NA,"RtP","Right to Play",NA,"2024-06-30","LCRP","0011","Enhancing Quality and Inclusive Education (EQIE)","2020-06-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c95hhe3kif18idys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parental engagement sessions . The main goal of these sessions is to increase the awareness of parents on the importance of enr...",NA,NA,"Norway",8,"Sud",NA,"2020-11",NA,"RtP","Right to Play",NA,"2024-06-30","LCRP","0011","Enhancing Quality and Inclusive Education (EQIE)","2020-06-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c7ntztqkig6qxm2h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-11",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cq9ho31kjjv9wnpm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parental engagement sessions . The main goal of these sessions is to increase the awareness of parents on the importance of enr...",NA,NA,"Norway",8,"Sud",NA,"2020-12",NA,"RtP","Right to Play",NA,"2024-06-30","LCRP","0011","Enhancing Quality and Inclusive Education (EQIE)","2020-06-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c3sdq4hkjjvb3k8o",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parental engagement sessions . The main goal of these sessions is to increase the awareness of parents on the importance of enr...",NA,NA,"Norway",5,"Mont Liban",NA,"2020-12",NA,"RtP","Right to Play",NA,"2024-06-30","LCRP","0011","Enhancing Quality and Inclusive Education (EQIE)","2020-06-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cdg491fkjui974t1v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-12",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i0536421452",NA,"2.2.7_PCG: # of Parent Community Groups in community venues",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck7f03av3e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Naameh Center",NA,NA,"Germany",5,"Mont Liban",NA,"2020-02",NA,"SCI","Save the Children International",NA,"2022-08-31",NA,"27600262","LEB_BMZ funding envelope Transitional Aid 2019","2019-09-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",13
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck8qabpsnn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-03",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",92
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck8qbccdeo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-03",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",74
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck9wxtkq23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-04",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","ck9wxvv974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-04",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",19
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cscjh1okb6hiiprg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-05",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",5
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c6cjfyqkb6hlp63h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-05",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",4
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cnq3pm7kca4ghyg2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Naameh Center",NA,NA,"Germany",5,"Mont Liban",NA,"2020-06",NA,"SCI","Save the Children International",NA,"2022-08-31",NA,"27600262","LEB_BMZ funding envelope Transitional Aid 2019","2019-09-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",16
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","chrdxaskck88n6c2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-06",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cz9o34vkdsse33wk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-07",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c3mdup7kes9kiqua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-08",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c2ff815kfzr104uc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-09",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cm5950bkfzr20u3d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",4,"Nord",NA,"2020-09",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cbmn240kh2g61zkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parental engagement sessions . The main goal of these sessions is to increase the awareness of parents on the importance of enr...",NA,NA,"Norway",8,"Sud",NA,"2020-10",NA,"RtP","Right to Play",NA,"2024-06-30","LCRP","0011","Enhancing Quality and Inclusive Education (EQIE)","2020-06-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",40
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c95hhe3kif18idys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parental engagement sessions . The main goal of these sessions is to increase the awareness of parents on the importance of enr...",NA,NA,"Norway",8,"Sud",NA,"2020-11",NA,"RtP","Right to Play",NA,"2024-06-30","LCRP","0011","Enhancing Quality and Inclusive Education (EQIE)","2020-06-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","c7ntztqkig6qxm2h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNHCR",2,"Akkar",NA,"2020-11",NA,"Caritas Lebanon","Caritas Lebanon",NA,"2020-12-31",NA,"LBN01 / 2020 / 0000000529 / 000","UNHCR North","2020-01-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","Volunteers","Monthly Reporting","ck4o67zmin","Volunteers in Public Schools and Communities","ck47e6z5r31","cq9ho31kjjv9wnpm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parental engagement sessions . The main goal of these sessions is to increase the awareness of parents on the importance of enr...",NA,NA,"Norway",8,"Sud",NA,"2020-12",NA,"RtP","Right to Play",NA,"2024-06-30","LCRP","0011","Enhancing Quality and Inclusive Education (EQIE)","2020-06-01",NA,"i1717992986",NA,"2.2.7_PCG: # of parents actively participating in Parent Community Groups",20
