"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",427875,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1199490196","s0044858421","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",316750,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1260518994","s0044858421","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1840,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1281333026","s0044858421","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",329700,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0638474101","s0044858421","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",422975,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1403059816","s0044858421","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",329525,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1455124944","s0044858421","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1810,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1260518994","s0044858421","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1779,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2025127809","s0044858421","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",308350,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0969837046","s0044858421","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1762,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0969837046","s0044858421","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1790,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1229002204","s0044858421","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1884,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0638474101","s0044858421","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",2417,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1403059816","s0044858421","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",309225,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1429679602","s0044858421","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",329525,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1381299766","s0044858421","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1767,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1429679602","s0044858421","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1883,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1455124944","s0044858421","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",322000,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1281333026","s0044858421","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1883,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1381299766","s0044858421","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",315000,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1127159555","s0044858421","2019-01-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",2445,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1199490196","s0044858421","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",311325,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2025127809","s0044858421","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",313250,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1229002204","s0044858421","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1800,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1127159555","s0044858421","2019-01-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1320855.5,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1686626670","s0055665882","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",7613,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1686626670","s0055665882","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1321376,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0599335077","s0055665882","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1297953.5,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0683496992","s0055665882","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",7466,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0005105295","s0055665882","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1322070,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1427791055","s0055665882","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1296045,NA,NA,"Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Baalbek","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1221328703","s0055665882","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
