"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","LCRP Appeal","Funded_by","report.id","site.id","start_date","Outreach platform","database.id","database"
"2018-03-31","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i1869737822","2.2.7: # of 2nd-shift public schools with community liaison volunteers","Schools",19,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0037969506","s1977644034","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i1869737822","2.2.7: # of 2nd-shift public schools with community liaison volunteers","Schools",21,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0598842108","s1977644034","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i0405764147","2.2.7: DisSyr Female: # of community liaison volunteers in 2nd shift schools","Individuals",19,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0037969506","s1977644034","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i2014192442","2.2.7: DisSyr Male: # of community liaison volunteers in 2nd shift schools","Individuals",4,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m2046363553","s1977644034","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i2014192442","2.2.7: DisSyr Male: # of community liaison volunteers in 2nd shift schools","Individuals",4,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0037969506","s1977644034","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i0405764147","2.2.7: DisSyr Female: # of community liaison volunteers in 2nd shift schools","Individuals",19,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m2046363553","s1977644034","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i2014192442","2.2.7: DisSyr Male: # of community liaison volunteers in 2nd shift schools","Individuals",4,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0574176832","s1977644034","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i2014192442","2.2.7: DisSyr Male: # of community liaison volunteers in 2nd shift schools","Individuals",4,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0598842108","s1977644034","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i1894722368","2.2.8: DisSyr Female: # of prep-ECE volunteers deployed in public schools","Individuals",6,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m1839521684","s2100178486","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i0012997967","2.2.8: LEB Female: # of prep-ECE volunteers deployed in public schools","Individuals",34,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m1839521684","s2100178486","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i2014192442","2.2.7: DisSyr Male: # of community liaison volunteers in 2nd shift schools","Individuals",25,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Save the Children International","p0000000574","SCI",NA,NA,"Yes","UNHCR","m0594954199","s2123771724","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i0405764147","2.2.7: DisSyr Female: # of community liaison volunteers in 2nd shift schools","Individuals",33,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Save the Children International","p0000000574","SCI",NA,NA,"Yes","UNHCR","m0594954199","s2123771724","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Volunteers in Public Schools","Volunteers","OUTPUT 2.2","i1869737822","2.2.7: # of 2nd-shift public schools with community liaison volunteers","Schools",32,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Save the Children International","p0000000574","SCI",NA,NA,"Yes","UNHCR","m0594954199","s2123771724","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Outreach","Outreach","OUTPUT 1.1","i1294304344","INDICATOR 1.1.1: OUTREACH","Unit",1,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Dorcas Aid","p0000001757","Dorcas",NA,NA,"Yes","Other","m0942891399","s0063836799","2018-02-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-02-28","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",25,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Dorcas Aid","p0000001757","Dorcas",NA,NA,"Yes","Other","m0942891399","s0063836799","2018-02-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-06-30","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",23,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0027445775","s0120526062","2018-06-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",13,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0030280434","s0120526062","2018-04-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-05-31","Outreach","Outreach","OUTPUT 1.1","i0885585886","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to formal education","Children",42,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m1786827260","s0120526062","2018-05-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-02-28","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",2,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m1147500423","s0120526062","2018-02-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-05-31","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",5,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m1786827260","s0120526062","2018-05-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-06-30","Outreach","Outreach","OUTPUT 1.1","i0885585886","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to formal education","Children",90,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0027445775","s0120526062","2018-06-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i0885585886","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to formal education","Children",10,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0030280434","s0120526062","2018-04-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",2,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0030280434","s0120526062","2018-04-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-03-31","Outreach","Outreach","OUTPUT 1.1","i0885585886","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to formal education","Children",123,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0889517417","s0120526062","2018-03-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-05-31","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",21,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m1786827260","s0120526062","2018-05-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-01-31","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",18,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0835658616","s0120526062","2018-01-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-03-31","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",59,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0889517417","s0120526062","2018-03-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-02-28","Outreach","Outreach","OUTPUT 1.1","i0885585886","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to formal education","Children",68,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m1147500423","s0120526062","2018-02-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-01-31","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",1,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0835658616","s0120526062","2018-01-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-02-28","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",1,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m1147500423","s0120526062","2018-02-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-03-31","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",8,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0889517417","s0120526062","2018-03-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-06-30","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",4,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNHCR","m0027445775","s0120526062","2018-06-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-02-28","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",44,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1256418119","s0188096757","2018-02-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-01-31","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",243,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0388139864","s0188096757","2018-01-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",0,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1018979926","s0188096757","2018-04-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-05-31","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",3,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m0908962729","s0188096757","2018-05-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-06-30","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",2,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1146381619","s0188096757","2018-06-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-02-28","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",11,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1256418119","s0188096757","2018-02-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",0,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1018979926","s0188096757","2018-04-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i0885585886","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to formal education","Children",0,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1018979926","s0188096757","2018-04-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-02-28","Outreach","Outreach","OUTPUT 1.1","i0885585886","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to formal education","Children",2,NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"Yes","UNICEF","m1256418119","s0188096757","2018-02-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-02-28","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",106,NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Yes","UNICEF","m1657727587","s0217975684","2018-02-01","Inter-Agency Education Sector Endorsed Platform (ODK/RAIS)",8072,"LCRP-2018-R Education"
"2018-06-30","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",53,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m1151779263","s0250251105","2018-06-01","NGO-specific platform",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",4,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0553006655","s0250251105","2018-04-01","NGO-specific platform",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",164,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0553006655","s0250251105","2018-04-01","NGO-specific platform",8072,"LCRP-2018-R Education"
"2018-06-30","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",9,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0496918734","s0346890410","2018-06-01","NGO-specific platform",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i1920160937","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",425,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0616838586","s0346890410","2018-04-01","NGO-specific platform",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",49,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0616838586","s0346890410","2018-04-01","NGO-specific platform",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i2056243669","1.1.1: PRL - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",5,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0616838586","s0346890410","2018-04-01","NGO-specific platform",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i1815178470","1.1.1: LEB - # of OOSC (aged 6-14) reached and referred to BLN programs","Children",3,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0616838586","s0346890410","2018-04-01","NGO-specific platform",8072,"LCRP-2018-R Education"
"2018-04-30","Outreach","Outreach","OUTPUT 1.1","i0065681646","1.1.1: DisSyr - # of OOSC (aged 6-14) reached and referred to ALP programs","Children",17,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m2038563527","s0509731945","2018-04-01","NGO-specific platform",8072,"LCRP-2018-R Education"
