"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.plan","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck7g6vczv4","LBN51","Aakar","In partnership with Akkarouna",NA,"UNOCHA",2,"Akkar","2020-02","DRC","Danish Refugee Council",NA,"2020-08-31",NA,"LEB-19/DDA-3604/SA1/GBV/INGO/13152","Enhancing local capacities to respond to the needs of the most vulnerable children at risk through specialized child marriage p...","2019-09-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",9
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck8eby6jg9","LBN21","Baalbek",NA,NA,"ECHO",3,"Baalbek_Hermel","2020-02","DRC","Danish Refugee Council",NA,"2020-03-31",NA,"ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck8ec7yoka","LBN21","Baalbek",NA,NA,"ECHO",3,"Baalbek_Hermel","2020-03","DRC","Danish Refugee Council",NA,"2020-03-31",NA,"ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",35
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck8ecc1hcd","LBN25","Zahleh","Central Bekaa",NA,"ECHO",6,"Bekaa","2020-03","DRC","Danish Refugee Council",NA,"2020-03-31",NA,"ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",16
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck8o5okpv2","LBN51","Aakar",NA,NA,"ECHO",2,"Akkar","2020-03","DRC","Danish Refugee Council",NA,"2020-03-31",NA,"ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",31
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","crr77v0kaz6svjz2","LBN56","Trablous",NA,NA,"UNICEF",4,"Nord","2020-05","LECORVAW","LECORVAW",NA,"2020-12-31",NA,"LEBA/PCA2017028- PD Ref. No.: PD2020729.","Empower and secure vulnerable women and girls Phase 4.","2019-12-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ceyqrf4kc633vzz2","LBN56","Trablous",NA,NA,"UNICEF",4,"Nord","2020-06","LECORVAW","LECORVAW",NA,"2020-12-31",NA,"LEBA/PCA2017028- PD Ref. No.: PD2020729.","Empower and secure vulnerable women and girls Phase 4.","2019-12-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",31
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8rvkhykca4ef2y8","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-06","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",345
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c2zeq5kkdh56en34","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-07","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","csipm33kev2c3vx2","LBN56","Trablous",NA,NA,"UNICEF",4,"Nord","2020-08","LECORVAW","LECORVAW",NA,"2020-12-31",NA,"LEBA/PCA2017028- PD Ref. No.: PD2020729.","Empower and secure vulnerable women and girls Phase 4.","2019-12-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",26
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8ox501kfw9qqql9","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-09","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cxihzxkg0ifjb69","LBN25","Zahleh","Central Bekaa",NA,"ECHO",6,"Bekaa","2020-09","DRC","Danish Refugee Council",NA,"2020-03-31",NA,"ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",17
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cxledkpkg0ilzuna","LBN21","Baalbek",NA,NA,"ECHO",3,"Baalbek_Hermel","2020-09","DRC","Danish Refugee Council",NA,"2020-03-31",NA,"ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",13
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c4nx5bvkg0v1f373","LBN51","Aakar","Akkar WGCC",NA,"Sweden",2,"Akkar","2020-09","IRC","International Rescue Committee",NA,"2020-11-30",NA,"-","Sida Secure -Supporting Social and Economic Resilience of Vulnerable Women and Girls in Lebanon and Jordan","2020-01-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",4
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c44zp0lkh1sxjpk4","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-10","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",20
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cz4uinokh1v2mu72","LBN56","Trablous",NA,NA,"UNICEF",4,"Nord","2020-10","LECORVAW","LECORVAW",NA,"2020-12-31",NA,"LEBA/PCA2017028- PD Ref. No.: PD2020729.","Empower and secure vulnerable women and girls Phase 4.","2019-12-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cep7dofkh37nrz92","LBN51","Aakar","Akkar WGCC",NA,"Sweden",2,"Akkar","2020-10","IRC","International Rescue Committee",NA,"2020-11-30",NA,"-","Sida Secure -Supporting Social and Economic Resilience of Vulnerable Women and Girls in Lebanon and Jordan","2020-01-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cyelkozkhbwmvbb5","LBN51","Aakar",NA,NA,"ECHO",2,"Akkar","2020-10","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",29
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgyxhkgkhbwopyw6","LBN55","Miniyeh-Danniyeh",NA,NA,"ECHO",4,"Nord","2020-10","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgmca0vkhbws83n7","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-10","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","chuy06dkhbwyb219","LBN55","Miniyeh-Danniyeh",NA,NA,"UNHCR",4,"Nord","2020-10","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ckipky2khbx7b61a","LBN55","Miniyeh-Danniyeh",NA,NA,"DANIDA",4,"Nord","2020-10","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"LBN-000199","DANIDA Flex - Responding to increased GBV and CP needs due to COVID-19 in Lebanon","2020-06-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cmjzwwbkhx5mq6q2","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-09","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",25
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cbmrkykkhx6lhu43","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-10","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",20
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cezaw4iki7du6t97","LBN11","Beirut",NA,NA,"UNICEF",7,"Beyrouth","2020-11","KAFA","KAFA",NA,"2021-02-27",NA,"LEBA/PCA2017063/PD2020766","UNICEF - Protecting children, adolescents and women from Gender Based Violence (phase VIII)","2020-02-27","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",25
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c239kvrki8knn8w2","LBN51","Aakar",NA,NA,"ECHO",2,"Akkar","2020-11","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",14
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c234q5bki8l3ktn4","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-11","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",40
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgw9xpoki8lbl765","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-11","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",20
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c7lyhp5ki9y074w2","LBN51","Aakar","Akkar WGCC",NA,"Sweden",2,"Akkar","2020-11","IRC","International Rescue Committee",NA,"2020-11-30",NA,"-","Sida Secure -Supporting Social and Economic Resilience of Vulnerable Women and Girls in Lebanon and Jordan","2020-01-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c66jef2kia1prsg7","LBN21","Baalbek","ECHO/SAID Mobile",NA,"ECHO",3,"Baalbek_Hermel","2020-11","IRC","International Rescue Committee",NA,"2020-03-31",NA,"EC457","ECHO-Integrated Protection and Education Response to Syrian Refugees in Lebanon","2019-03-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cwz0bnqkiekkb7ds","LBN25","Zahleh",NA,NA,"ECHO",6,"Bekaa","2020-11","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cdnef0mkjijstkl4","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-12","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cwptiznkjijxzg16","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-12","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ceimcurkjl8f5vu2","LBN63","Sour",NA,NA,"UNICEF",8,"Sud","2020-12","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31",NA,"UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cdnwxsmkjl8vfcc3","LBN61","Saida",NA,NA,"UNICEF",8,"Sud","2020-12","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31",NA,"UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","chupgcgkjmklyyc2","LBN56","Trablous",NA,NA,"UNICEF",4,"Nord","2020-12","LECORVAW","LECORVAW",NA,"2020-12-31",NA,"LEBA/PCA2017028- PD Ref. No.: PD2020729.","Empower and secure vulnerable women and girls Phase 4.","2019-12-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",30
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ctw68dlkjo2ryun5","LBN51","Aakar",NA,NA,"ECHO",2,"Akkar","2020-12","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",4
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","codezhykjo2xd7m6","LBN55","Miniyeh-Danniyeh",NA,NA,"ECHO",4,"Nord","2020-12","DRC","Danish Refugee Council",NA,"2021-03-31",NA,"ECHO/SYR/BUD/2020/91000","Upholding protection space for vulnerable displacement-affected individuals facing immediate protection concerns, while reinfor...","2020-04-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","coex3dxkjo32mj57","LBN55","Miniyeh-Danniyeh",NA,NA,"UNHCR",4,"Nord","2020-12","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",12
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ctqn6cdkjo34bqo8","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-12","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adf5r",NA,"3.2.A. (Age >= 18): # participants in the FGD (Tool 1 of SGBV M&E Toolkit)",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","k6938gr13","LBN51","Aakar",NA,NA,"ECHO",2,"Akkar","2020-01","DRC","Danish Refugee Council",NA,"2020-03-31",NA,"ECHO/SYR/BUD/2019/91000","Strengthening protection of refugees and host populations in Lebanon: integrating protection programming, referral management,...","2019-04-01","ck4861adf5s",NA,"# of yes answers in the FGD (Tool 1 of SGBV M&E Toolkit)",260
