"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8lbespp9","LBN35","Kesrouane",NA,NA,"UNHCR",5,"Mont Liban","2020-03","Makhzoumi","Makhzoumi Foundation","...","2020-12-31","1155014-Makhzoumi Foundation","Makhzoumi Foundation","2020-01-01","i0651707534",NA,"1.1.1.1_PRL:# of affected households profiled (# HH Visits)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9s9yahp3","LBN32","Baabda",NA,NA,"UNHCR",5,"Mont Liban","2020-04","Makhzoumi","Makhzoumi Foundation","...","2020-12-31","1155014-Makhzoumi Foundation","Makhzoumi Foundation","2020-01-01","i0651707534",NA,"1.1.1.1_PRL:# of affected households profiled (# HH Visits)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k6t0quf46","LBN56","Trablous",NA,NA,"PRIVATE DONORS",4,"Nord","2020-01","ANERA","ANERA Lebanon",NA,"2020-02-29","NA","Winter Cash Assistance","2020-01-02","i0220601324",NA,"1.1.1.1_LEB:# of affected households profiled (# HH Visits)",208
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8lavm974","LBN32","Baabda",NA,NA,"UNHCR",5,"Mont Liban","2020-03","Makhzoumi","Makhzoumi Foundation","...","2020-12-31","1155014-Makhzoumi Foundation","Makhzoumi Foundation","2020-01-01","i0220601324",NA,"1.1.1.1_LEB:# of affected households profiled (# HH Visits)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8lba3f86","LBN34","Jbayl",NA,NA,"UNHCR",5,"Mont Liban","2020-03","Makhzoumi","Makhzoumi Foundation","...","2020-12-31","1155014-Makhzoumi Foundation","Makhzoumi Foundation","2020-01-01","i0220601324",NA,"1.1.1.1_LEB:# of affected households profiled (# HH Visits)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8lbc9u17","LBN11","Beirut",NA,NA,"UNHCR",7,"Beyrouth","2020-03","Makhzoumi","Makhzoumi Foundation","...","2020-12-31","1155014-Makhzoumi Foundation","Makhzoumi Foundation","2020-01-01","i0220601324",NA,"1.1.1.1_LEB:# of affected households profiled (# HH Visits)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8lbdfu18","LBN33","Chouf",NA,NA,"UNHCR",5,"Mont Liban","2020-03","Makhzoumi","Makhzoumi Foundation","...","2020-12-31","1155014-Makhzoumi Foundation","Makhzoumi Foundation","2020-01-01","i0220601324",NA,"1.1.1.1_LEB:# of affected households profiled (# HH Visits)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8lbespp9","LBN35","Kesrouane",NA,NA,"UNHCR",5,"Mont Liban","2020-03","Makhzoumi","Makhzoumi Foundation","...","2020-12-31","1155014-Makhzoumi Foundation","Makhzoumi Foundation","2020-01-01","i0220601324",NA,"1.1.1.1_LEB:# of affected households profiled (# HH Visits)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck9s9yahp3","LBN32","Baabda",NA,NA,"UNHCR",5,"Mont Liban","2020-04","Makhzoumi","Makhzoumi Foundation","...","2020-12-31","1155014-Makhzoumi Foundation","Makhzoumi Foundation","2020-01-01","i0220601324",NA,"1.1.1.1_LEB:# of affected households profiled (# HH Visits)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66aexl1q","LBN51","Aakar",NA,NA,"WFP",2,"Akkar","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",3749
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66afrsrr","LBN21","Baalbek",NA,NA,"WFP",3,"Baalbek_Hermel","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",7505
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66agvoxs","LBN22","Hermel",NA,NA,"WFP",3,"Baalbek_Hermel","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",478
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66ahm5at","LBN11","Beirut",NA,NA,"WFP",7,"Beyrouth","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",3
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66ajc91v","LBN25","Zahleh",NA,NA,"WFP",6,"Bekaa","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",7233
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkkw","LBN24","West Bekaa",NA,NA,"WFP",6,"Bekaa","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",3321
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkkx","LBN23","Rachaiya",NA,NA,"WFP",6,"Bekaa","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",447
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkky","LBN44","El Nabatieh",NA,NA,"WFP",9,"Nabatiye","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxklz","LBN43","Marjaayoun",NA,NA,"WFP",9,"Nabatiye","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl10","LBN42","Hasbaiya",NA,NA,"WFP",9,"Nabatiye","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl11","LBN32","Baabda",NA,NA,"WFP",5,"Mont Liban","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",11
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl12","LBN31","Aaley",NA,NA,"WFP",5,"Mont Liban","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",7
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl13","LBN36","Metn",NA,NA,"WFP",5,"Mont Liban","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",6
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl14","LBN35","Kesrouane",NA,NA,"WFP",5,"Mont Liban","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",3
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66asxkl15","LBN33","Chouf",NA,NA,"WFP",5,"Mont Liban","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",3
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5cd16","LBN55","Miniyeh-Danniyeh",NA,NA,"WFP",4,"Nord","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",201
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5cd17","LBN56","Trablous",NA,NA,"WFP",4,"Nord","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",114
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5cd18","LBN57","Zgharta",NA,NA,"WFP",4,"Nord","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",64
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5cd19","LBN52","Batroun",NA,NA,"WFP",4,"Nord","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",41
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5cd1a","LBN54","Koura",NA,NA,"WFP",4,"Nord","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",31
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5ce1b","LBN53","Bcharreh",NA,NA,"WFP",4,"Nord","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",4
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5ce1c","LBN63","Sour",NA,NA,"WFP",8,"Sud","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",7
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5ce1d","LBN61","Saida",NA,NA,"WFP",8,"Sud","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",4
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k66at5ce1e","LBN62","Jezzine",NA,NA,"WFP",8,"Sud","2020-01","WFP","World Food Programme",NA,"2020-12-31","WFP01","WFP-MPC","2020-01-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",3
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690hnk94","LBN24","West Bekaa",NA,NA,"US - BPRM",6,"Bekaa","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",91
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690khre6","LBN25","Zahleh",NA,NA,"US - BPRM",6,"Bekaa","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",179
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690lu4h8","LBN21","Baalbek",NA,NA,"US - BPRM",3,"Baalbek_Hermel","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",170
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690ncsoa","LBN51","Aakar",NA,NA,"US - BPRM",2,"Akkar","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",26
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690onw1c","LBN52","Batroun",NA,NA,"US - BPRM",4,"Nord","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",12
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690pu1le","LBN53","Bcharreh",NA,NA,"US - BPRM",4,"Nord","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",3
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690r8ftg","LBN54","Koura",NA,NA,"US - BPRM",4,"Nord","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",13
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690sf0xi","LBN55","Miniyeh-Danniyeh",NA,NA,"US - BPRM",4,"Nord","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",99
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690tjnlk","LBN56","Trablous",NA,NA,"US - BPRM",4,"Nord","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",96
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690uqc1m","LBN57","Zgharta",NA,NA,"US - BPRM",4,"Nord","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",20
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690vzjso","LBN31","Aaley",NA,NA,"US - BPRM",5,"Mont Liban","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",85
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690x8jlq","LBN32","Baabda",NA,NA,"US - BPRM",5,"Mont Liban","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",100
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690yhdts","LBN33","Chouf",NA,NA,"US - BPRM",5,"Mont Liban","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",45
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k690znz5u","LBN34","Jbayl",NA,NA,"US - BPRM",5,"Mont Liban","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",12
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k6910l4pw","LBN35","Kesrouane",NA,NA,"US - BPRM",5,"Mont Liban","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",6
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k6911lkhy","LBN36","Metn",NA,NA,"US - BPRM",5,"Mont Liban","2020-01","RI","Relief International",NA,"2020-09-28","0374","BPRM-Cash for Protection and Education","2019-10-01","i0329650430",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)",1
