"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Site Type","report.id","site.id","start_date","database.id","database"
"2019-10-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i0297234814",NA,"1.1.c_OTH_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","1","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0940500542","s0181708244","2019-10-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-08-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i2123665144",NA,"1.1.c_SYR_Male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","1","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1770762614","s0181708244","2019-08-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-07-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1829710637",NA,"1.1.c_PRL_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","13","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1950064073","s0181708244","2019-07-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-08-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i0297234814",NA,"1.1.c_OTH_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","1","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1770762614","s0181708244","2019-08-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-07-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i2123665144",NA,"1.1.c_SYR_Male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","2","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1950064073","s0181708244","2019-07-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-05-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1997293853",NA,"1.1.c_PRS_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","14","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0613620615","s0181708244","2019-05-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-10-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i0560184353",NA,"1.1.c_PRS_Male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","11","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0940500542","s0181708244","2019-10-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-01-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1482933313",NA,"1.1.c_PRL_male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","16","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1261892241","s0181708244","2019-01-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-01-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i2123665144",NA,"1.1.c_SYR_Male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","2","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1261892241","s0181708244","2019-01-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-01-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1739244197",NA,"1.1.c_OTH_Male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","2","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1261892241","s0181708244","2019-01-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-01-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i0834774010",NA,"1.1.c_SYR_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","2","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1261892241","s0181708244","2019-01-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-07-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1997293853",NA,"1.1.c_PRS_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","4","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1950064073","s0181708244","2019-07-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-08-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1482933313",NA,"1.1.c_PRL_male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","11","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1770762614","s0181708244","2019-08-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-05-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i0834774010",NA,"1.1.c_SYR_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","2","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0613620615","s0181708244","2019-05-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-11-30","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1997293853",NA,"1.1.c_PRS_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","2","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1076102247","s0181708244","2019-11-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-10-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1997293853",NA,"1.1.c_PRS_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","8","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0940500542","s0181708244","2019-10-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-05-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1829710637",NA,"1.1.c_PRL_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","14","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0613620615","s0181708244","2019-05-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-04-30","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1829710637",NA,"1.1.c_PRL_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","1","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0192461913","s0181708244","2019-04-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-08-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of ECD, primary and secondary facilitators/teachers who received training with funding provided by UNICEF","i1783404683",NA,"1.1.e_PRS_Male: # of ECD, primary and secondary facilitators/teachers who received training with funding provided by UNICEF","Individuals","1","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1770762614","s0181708244","2019-08-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-01-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1829710637",NA,"1.1.c_PRL_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","16","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1261892241","s0181708244","2019-01-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-07-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i0560184353",NA,"1.1.c_PRS_Male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","3","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1950064073","s0181708244","2019-07-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-11-30","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1829710637",NA,"1.1.c_PRL_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","1","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1076102247","s0181708244","2019-11-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-01-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i0560184353",NA,"1.1.c_PRS_Male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","14","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1261892241","s0181708244","2019-01-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-05-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i2123665144",NA,"1.1.c_SYR_Male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","2","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0613620615","s0181708244","2019-05-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-10-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1829710637",NA,"1.1.c_PRL_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","14","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0940500542","s0181708244","2019-10-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-10-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i2123665144",NA,"1.1.c_SYR_Male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","1","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0940500542","s0181708244","2019-10-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-12-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1829710637",NA,"1.1.c_PRL_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","4","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0779105582","s0181708244","2019-12-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-01-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1997293853",NA,"1.1.c_PRS_Female: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","14","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1261892241","s0181708244","2019-01-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-05-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1482933313",NA,"1.1.c_PRL_male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","13","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m0613620615","s0181708244","2019-05-01",10167,"LCRP-2019-R Palestinian Programme"
"2019-07-31","OUTCOME 1 - CHILD DEVELOPMENT (Education)",NA,"Child Development","# of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","i1482933313",NA,"1.1.c_PRL_male: # of boys and girls, including CwDs, provided with Learning/Retention/Homework Support","Children","14","Sour","62006","Sour","LBN63","Sud","8","LBN63131",33.24123611,35.21504444,"LOC: Rashidieh Palestinian camp",NA,"p0000021368","TDH-IT",NA,NA,"Community Center","m1950064073","s0181708244","2019-07-01",10167,"LCRP-2019-R Palestinian Programme"
